transaction_id,transaction_date,customer_id,merchant_id,transaction_amount,transaction_type,currency
341de8c4-4747-4779-a66a-82abc30b1b92,2024-10-29 10:43:38,f366d0f0-1bde-4d0b-aef7-88fff023f589,"Kelly, Ramirez and Craig",236.28,refund,USD
f92c0891-967d-4967-8bb0-7363e908f596,2023-12-12 01:49:32,fe1680b1-d518-48fe-acfc-744dde5066cd,"Fisher, Taylor and Garcia",509.74,purchase,USD
2a805cd8-9aef-45d6-89b0-328cfd04e0d4,2024-10-23 17:00:00,3b062c94-32c9-480a-9ca8-32a7826c14b9,"Wilson, Robinson and Williams",404.77,purchase,USD
93b2fd07-f6e1-4fbc-b196-1220b4983b67,2023-12-27 02:07:19,8f2cad39-1781-4eed-8b31-26e3fb7dd6db,Byrd-Ward,863.99,purchase,USD
5f2b3315-1c7f-4cf0-a8a0-4266d3f32c42,2024-06-05 11:20:21,a6bcc8af-2a0b-45cf-af6f-c5fa293903fa,"Cole, Hoffman and Andrews",415.72,refund,USD
32539642-8303-4c43-8fe3-c0c32c49f062,2024-04-20 13:48:26,ad36fc6f-6c44-4243-af3d-6af5884f8c45,Chandler Inc,522.75,purchase,USD
539e51d3-b5b9-4305-b8b2-cd8907b9c945,2024-02-08 16:47:08,a736fa7b-2dc5-4a14-8f44-d3cbe3ac89c3,"Reynolds, Hoffman and Watson",99.74,refund,USD
728f5663-a138-4bcc-b002-384cb72d9acf,2024-03-12 12:46:07,fa7afe5a-6cf0-4def-bf66-02ad8dbd1f30,Burns-Green,404.13,purchase,USD
9e41cdca-f9fe-4995-8170-98816284013c,2024-08-26 18:46:39,1d0695c9-f64c-43fa-b31f-16e7b0865db2,Hernandez PLC,259.93,purchase,USD
f5100465-4113-46d3-b049-1f0ed406ae8f,2023-12-16 21:58:21,b1afb154-3765-472a-8e3d-38df560c0566,Walker PLC,624.54,refund,USD
ee9b1cb9-2065-4023-95d2-24a394e3ef3f,2024-09-29 15:05:39,8a6300ad-a595-4c6c-bb94-8414a01fac23,Hamilton-Jimenez,294.02,refund,USD
aa7c16d0-771a-47bb-81d7-83a1f68cd932,2024-02-28 11:28:02,b71d6fcb-c93b-4aae-aa37-2492eca947d5,"Morris, Garcia and Simmons",684.55,refund,USD
3561746b-e544-4c65-b405-6f596bbf2c54,2024-11-10 16:11:56,79eb34db-1bc9-4331-abed-d62ea966bec4,Stevenson-Schmidt,84.42,refund,USD
12aeab33-375a-4332-80ce-55e9d883bed4,2024-08-04 12:20:16,84aab1e3-89df-444e-90b4-3049b8705e81,Dougherty-Rivera,367.35,purchase,USD
a73a0a3d-14f1-4bcd-8998-7666dd3f662e,2024-09-22 08:41:38,926e561c-b8b5-43e9-8422-27493a734c85,Santiago LLC,243.52,purchase,USD
0fe7ac99-681c-4145-8e19-6d334502ebe3,2024-10-17 10:47:21,79293542-b602-4da8-b7ab-efc4295d5c98,"Fuller, Bates and Johnson",471.73,purchase,USD
7ffc3dc5-58be-421b-9384-ae741082d93b,2024-04-03 05:15:11,ed0c33dd-fc87-4e47-8938-ecea1c70bbd4,"Becker, Vaughn and James",682.28,purchase,USD
dbf7d648-731a-4a92-9798-d42cb618ffc3,2024-08-25 13:53:50,85cd06fc-31fe-4c68-93f3-376900baf5b5,Dickerson Group,175.87,refund,USD
3a81dd33-52d5-40d6-b425-7780b50d1181,2024-09-23 16:08:50,4d3fe564-35c9-497b-8285-9b129ac3232f,"Davis, Mullins and Conner",316.63,purchase,USD
e3023cf7-5ce2-43be-9027-91a9dccc44d5,2024-09-30 18:44:24,22bdf3d3-243c-4d3b-b6ab-a0cc50f52416,"Stewart, Cox and Henson",320.18,refund,USD
0a2e6afd-9116-4304-bbbf-13067800f12e,2024-02-08 20:53:24,458581c2-9024-4814-9b77-46add8d5f7d4,"Warren, Wade and Mitchell",609.17,refund,USD
df67af62-1d10-4412-9a84-cfb8aeeaf1f1,2024-07-05 15:57:23,d78c41d0-e6c6-453a-9c9e-20f39a931e83,"Daniels, Howard and Lane",682.86,purchase,USD
9e4c579c-d711-437c-bce2-fed02d40b041,2024-10-13 13:51:21,80080131-fd3e-4070-a067-940d29943754,"Brown, Conley and Jackson",714.88,purchase,USD
657a8843-1cdb-4f17-93ab-f73ea8d94c60,2024-09-05 21:59:59,099055b8-4688-4759-887a-55d942efb9ab,Shields-Conway,600.1,refund,USD
80bb2847-304d-4319-a51c-55ab6c0fd18f,2024-05-23 13:18:34,d0d50908-fb0d-4651-8194-6a93bbf45229,Kline Ltd,171.46,purchase,USD
5a8fb8e4-528b-43cf-b2c3-c2fd2085c43d,2024-06-16 01:27:41,4ac57e8b-e6d7-42ee-b16f-fcd7670a0909,Bennett-Fischer,632.57,refund,USD
f24ac967-4621-44d7-a12c-11e17812e15a,2024-02-16 05:34:08,fc96cda8-3253-4dea-a6be-e03480595026,Noble PLC,188.43,refund,USD
f4a7c8e5-90e2-4647-8cc9-728a00964291,2024-02-22 23:36:05,9b2bff32-0f22-439c-9456-7121340a285e,"Conley, Young and Mcclain",290.95,refund,USD
0d3be7bf-f498-4153-8d9a-bd604675d1b3,2024-09-05 13:39:18,4e023dad-8b7a-4291-a7ec-14d8fbed0e9b,Collins-Leblanc,800.19,purchase,USD
95cec5c7-675c-4059-848a-00ce4f0d992c,2024-05-07 07:41:12,cd4f9155-48fb-49ad-87dd-3e7274f51a33,Perez-Morse,684.36,purchase,USD
1cc732ea-0935-4aa5-b53e-6eafccce6773,2024-04-28 14:20:17,3b9e8370-b86a-4a4e-9dcc-edf064196add,Gallagher-Hudson,208.74,refund,USD
f1b18288-4f5f-4b7e-9efa-23f9f3553b6a,2024-07-30 20:45:37,25e11139-b575-46f5-b771-8aebb7d79bf7,Jones LLC,127.82,refund,USD
57a625aa-0143-49f8-89e2-c8e109f22134,2024-05-17 05:17:52,5e8fb3f8-4242-429d-a5f8-41d32f4271b6,Anderson-Hayes,261.25,purchase,USD
49bf3405-49d6-4a16-ad31-247731c9b7a1,2024-02-27 07:21:46,b4b79e89-8129-48f8-b011-7753ac48cea7,"Harding, Rodriguez and Castaneda",304.47,purchase,USD
c43cdb95-533c-43da-b8ac-87f7eec6f579,2024-08-18 12:39:26,e242be49-aeeb-4a26-a27e-27b7073d1870,Fowler Inc,191.21,purchase,USD
2b994677-b9d1-4f0f-8f82-573a9e3ed316,2024-04-13 12:47:11,919295a0-760b-4a45-8cd6-8d696a690840,Johnson and Sons,42.1,purchase,USD
ead77d20-640b-43b3-9c4a-3090f3916a80,2024-09-03 13:19:20,3b040a60-873b-4230-9d00-e2e6d6a5ba38,"Jennings, Holloway and Crawford",456.0,purchase,USD
160b5ba4-7dc7-4f81-9926-5f9210c2e6dc,2024-02-25 09:10:01,02509070-c4b9-462b-8b42-282baef3f82e,Sloan and Sons,645.63,refund,USD
444a5721-5e84-414f-9787-82207656cf2f,2024-01-10 05:48:17,98483aec-4a8f-4bbc-9998-127c700cf548,"Johnson, Collins and Henderson",69.1,purchase,USD
53ca117b-039f-4596-a868-21d81dd0cc02,2024-08-19 06:05:05,3c5c5a6f-5c9c-4e2c-ac40-74a6c6e4c294,Duke and Sons,986.77,refund,USD
a8956c82-9d66-4f0f-bb99-03ca57d805b0,2024-06-09 19:18:24,b431a3e0-417a-481f-b0fb-d1974bd0508c,"Martin, Brady and Jones",478.0,refund,USD
5fb008c0-db4b-438f-b900-8f8cd6e65548,2024-08-27 13:22:38,46596705-daa6-40e0-8d3c-1eb3628defe7,Orozco-Ruiz,394.14,refund,USD
5c3de641-5e26-4936-b2ef-837420042f6a,2024-04-22 21:41:42,866d57dd-f244-457b-9ba6-94db307b17de,"Evans, Frazier and Barton",535.58,purchase,USD
ca3b0551-b9b6-46a6-9b93-3be58f28ac84,2024-08-31 07:35:15,9b833725-5fb5-42af-bd08-e533b7b3b64b,Walker and Sons,130.05,purchase,USD
f6ba70d1-54ae-4bd7-b83a-757afd4541ba,2024-04-06 05:47:04,7650e2d6-df7c-42d5-a3be-ab3a47158488,Oliver-Villarreal,371.21,refund,USD
6827d4d4-67f1-4a54-814c-a7e9f5ee95ba,2024-01-02 11:45:50,be142bec-c1ce-4009-8608-139a62d65d3e,"Curry, Horne and Robbins",723.82,purchase,USD
525cbc23-7359-47e9-bcd2-46c7302eb331,2024-09-23 13:48:51,d1fc8bdf-d8a3-4151-89ea-13a777a834de,"Garcia, Jones and Smith",283.65,purchase,USD
d26f63e0-0062-49e1-a1a3-a987850a9958,2024-06-11 19:45:43,71fc9ead-4d20-4405-b300-45deadc8a610,"Whitaker, Keller and Flores",160.63,purchase,USD
59dc87f3-deab-4204-aa9c-ec450b30cd21,2024-11-26 23:38:53,7588762e-5998-4eeb-8a14-67628c9087cc,Davis-Barrett,578.0,refund,USD
22cfad66-4816-48d6-80ce-f2a8e366607c,2024-10-30 06:22:38,b353af6a-f01e-497c-a0c1-1a63efac2dac,Calhoun-Robertson,462.74,refund,USD
d7a2b200-fd00-4f8c-a440-88eb7c8232ff,2024-11-15 15:47:42,0cee9d2b-3a9b-4e93-ae44-d9bc19c89fc7,Anderson Inc,72.7,purchase,USD
6b5e6a54-114d-4b15-afbf-3504c29a8ec3,2024-05-28 10:19:43,2637f4ad-5fca-48cb-ad5b-62fda368d4ca,Harris-Hill,23.0,purchase,USD
94fd03b5-e902-4211-b7b0-4a0dca5d8895,2023-12-21 11:03:10,8a3b4fa9-cb54-4667-abf0-b5898af7db37,Hall Ltd,750.35,purchase,USD
c3a65a25-7b53-45a3-94f1-852e10a15e30,2024-02-03 01:04:50,93e9d304-b3d9-4b14-aba2-582e7ba81575,"Davis, Nolan and Jacobs",224.02,refund,USD
cb458664-0032-4ea3-ab8b-4c04db4b5c9b,2024-04-17 16:23:37,aea6c234-4a93-4426-80c5-f8c37bf1ba1d,"Greer, Beltran and James",775.29,purchase,USD
627b52c5-55c0-4385-8ab5-1315099b1724,2024-02-09 22:24:15,ed4511eb-cee9-4ee4-a3cd-96050977b079,Foster Group,174.69,purchase,USD
a1d96f54-107d-4264-bb1f-2bc2fc87756f,2024-10-16 15:46:24,07d72161-ba05-474f-af26-8a66effb8bf8,Hunter-Thomas,757.54,refund,USD
e4cce0a3-24ae-4e97-a1ba-9c122a3edeff,2024-05-08 23:20:35,ff4f6f6a-f917-48d4-8afc-0804d6cae843,Gonzalez LLC,57.84,refund,USD
5b29a41a-b66d-4c72-a246-a1e8a201cf90,2024-01-08 03:21:35,d208b406-b9c3-4684-a79d-b5cb67ed9cb0,Burton Inc,53.41,purchase,USD
5445b0c8-98d3-43cd-ae1c-b1d17c59e60a,2024-03-08 09:36:33,70745777-62cb-4146-8b89-ac0ce461a3e5,Davis-Blair,340.35,purchase,USD
5b2ef0ff-37d9-428e-a39f-71dea3f0cdd5,2024-08-06 18:40:18,a2c170e4-77fb-41d5-a55e-16d8df715e4d,West Inc,606.35,refund,USD
e47dc5cf-ec91-4e34-bb4e-550ce46d3d19,2024-09-10 21:42:11,6575d1e1-e046-4606-9a96-4c5fc2a78de3,Douglas-Howard,628.29,purchase,USD
e2b5342f-5725-46e3-88cf-51eb230e83e8,2024-01-11 13:30:11,65844409-c6f0-48a6-abe5-41a3d4885a9a,Kirk-Smith,667.19,refund,USD
ffbfdadc-4be6-45d9-8098-d95536e4de20,2024-06-08 19:21:48,108066cb-db8f-4afc-996e-fe6fb9f2a998,Yu-Garcia,324.18,refund,USD
ab81bcbc-64f0-4116-b79a-7d6a5cd2129c,2024-02-08 12:59:30,24455f6f-d809-41c9-944f-7ee8bde9296e,Pacheco-Valdez,335.91,refund,USD
7a1451c3-e24f-4997-9751-35a1547b5b9f,2024-10-09 23:55:59,c6ff48e5-39ce-46be-93a9-76f64be7aaea,Jackson-Smith,424.64,refund,USD
1d7b84ac-fadc-4167-8fd4-f2cf9973c50d,2023-12-24 11:40:46,4481de1c-71a5-47cb-bd31-b913e5f9fb1c,Adams and Sons,403.43,refund,USD
6f7652b1-3512-490c-96f7-b3bc2334a9de,2024-08-12 01:19:21,8c3f6e10-1fee-46fa-a7f2-96058b88f38f,"Johnson, Diaz and Perry",225.89,purchase,USD
7991950c-5c61-46de-94f0-b4329be90bc8,2024-07-18 14:10:52,467c51bd-0dfe-4a29-9a88-c845d4d1036f,Crawford PLC,516.5,refund,USD
92f02e9e-0431-4069-9c86-beb68b223b56,2024-04-05 06:29:58,aaf0e0aa-e745-4506-9b87-ff2e57d7c1e4,Terry LLC,318.96,purchase,USD
a9ea3d1b-544f-4b5e-9059-f4a31da9a09d,2024-01-21 22:07:52,73cc46c9-cb93-4a0f-86c0-b60dc64402f2,Singleton PLC,726.02,purchase,USD
bbfd42a1-b45f-49e9-acec-a917bdcf5ef7,2024-10-20 13:27:00,f4e5b86e-a6ad-4b29-be56-5b21c4934cff,"Davidson, Marshall and Williams",814.94,purchase,USD
1e9457f5-4e23-4940-99d1-cdb37ac213c3,2024-10-25 07:12:55,afebd462-82c4-4f62-b4e7-0bcaf858d6a6,Wang-Edwards,123.4,purchase,USD
2e17e738-f6d8-462c-a7bc-0d6c880d9475,2024-11-25 18:32:15,7907f7ef-4fbf-42fb-8e3e-9628ea35116c,Peck-White,928.59,purchase,USD
483c4447-68c4-40de-9739-59773b26de89,2024-07-23 05:35:01,285ef4ca-5e03-4b5a-b42f-64a8b911dd93,Sloan Inc,144.55,refund,USD
74a1681f-eca4-452a-8d0f-8d903837ff6a,2024-04-25 17:19:00,cb21a442-6546-4415-937b-a14c09f70be5,Gibson-Glover,271.19,refund,USD
9033364e-ee1c-450b-abc7-5e1de397b36b,2024-05-23 04:00:27,52382437-c5c7-46eb-ba0c-2dd7a9153cb4,"Bender, Evans and Kim",640.85,purchase,USD
b2fbc615-17ba-458a-b804-dda7a8b01e61,2024-11-26 13:35:56,636160ff-6871-4cfb-be6d-20772d2b59e5,"Hall, Phillips and Thomas",303.22,purchase,USD
ab3a6dc5-232d-4f5c-b592-09cbb1e6a680,2024-06-04 07:53:15,d143e114-5a03-46fe-96e3-7a131ea0749b,Brown and Sons,622.37,purchase,USD
d1e7733f-cc88-4eac-87f5-16cf1ad519c1,2024-02-10 17:05:51,e69a3a84-04ed-4dea-9f02-37a095abaf4a,"Murphy, Bailey and Golden",736.34,purchase,USD
0fed6e74-2542-4536-aafe-cba8068edd45,2024-01-15 21:53:15,95becb10-8829-4a38-ae4f-be4add8fc857,"Collins, Smith and Jordan",34.01,refund,USD
09c9dafa-4673-4be1-96f9-5a8876ca59ee,2024-03-06 14:08:21,bc1fa343-d9d8-46cf-8db5-e061e2859b38,Dorsey LLC,398.68,refund,USD
a10fb083-1332-475f-8cbd-5bebb25d60c9,2024-03-30 15:48:58,54d2cb06-f242-480c-84bd-13967c0e5589,Ray-Martin,819.5,refund,USD
ba19bbfa-3818-4af5-8e75-1ee3aba510e2,2024-08-04 02:40:20,723744a8-4b8d-42bd-8a3e-3e26257e38a5,Rodriguez LLC,116.78,refund,USD
cddaed5c-1937-423f-95f9-4dc05e1c461d,2024-08-01 23:35:11,b3660f1d-20bd-4d18-9634-1a71da0757a2,Wagner-Erickson,79.84,refund,USD
206734f3-33b9-4896-8ab7-8a935b2ba27c,2024-02-10 10:32:10,c3b8d7f8-2c70-44e0-85b2-fba9a53b41a3,"Ruiz, Ellis and Woods",884.77,purchase,USD
83d480bb-30a6-4f71-ab8d-acd347da837c,2024-09-06 16:55:22,48532947-9513-44b5-b4c1-934859e8c84b,Ruiz Group,764.38,refund,USD
74b8eb4b-ffb8-4229-af78-4f6513cd5926,2024-10-19 03:43:41,943608a1-aa49-4f6a-ada9-0f987cb27311,Schmitt PLC,11.04,refund,USD
deac85d5-3437-41da-a077-8be4bacd61f2,2024-11-28 08:13:14,25ac4fc8-eb38-4b42-9fd1-c1f76829fe5d,Adkins-Hernandez,148.47,refund,USD
d3fc7c2b-d3ab-4e4d-8e8d-8bd877904e4c,2024-05-27 03:01:16,94a38bb2-649a-4fe0-8a36-80b2913b969b,Carter-Lopez,766.55,refund,USD
377971f9-11a2-47a6-bf35-428612cd46fd,2024-06-07 06:14:59,5f77b892-8c38-472b-a7ba-0cde5c534b8a,Morris and Sons,957.63,purchase,USD
266d8efd-2b98-43c3-90f0-faaa8d706e9e,2024-07-05 05:47:34,e3c5b67f-c1f6-4cb2-b73c-6e56a7c0f670,"Patterson, Robbins and Knight",930.31,purchase,USD
1643caa9-7167-4314-8337-ad6e1e517a26,2024-03-24 16:29:14,f63bb39b-f6e3-438e-9a7d-7180d36c0923,Gonzalez Group,209.23,purchase,USD
0c6efcd5-7a41-497d-abe3-e9f89972312b,2024-06-11 20:27:22,53396b5a-3c38-4caa-9f5b-1abfb1e7ed03,Hines Ltd,557.79,purchase,USD
751d0aa0-ad42-409c-88a3-e0d100b431b9,2024-08-09 18:14:45,09549c27-5d57-4e69-8e91-8ea862d4a323,Washington PLC,34.83,purchase,USD
dbd5e160-af70-4af5-b15d-bce8580ac633,2024-05-17 08:12:32,ba1b5968-ff39-41b1-b07b-ea1b2de09df9,Jackson Inc,201.78,purchase,USD
b9f193b7-9cd9-47ea-89ec-7f7a3040584c,2024-03-02 10:52:22,bb4cf55b-61e5-4b63-b218-8104ff57666d,"Montoya, Hill and Adams",420.03,refund,USD
b493b0c1-bbed-4211-a74e-9e51d76328ae,2024-12-01 22:38:25,dddbd8b9-858a-4ce9-8e18-69b240af28dd,Baker LLC,783.12,refund,USD
0247d23a-f149-450f-98c1-2dbc6c0bb6d4,2023-12-27 05:35:22,9ff87854-7a02-4631-ac9e-0f40ffa75ffd,Pearson LLC,258.71,refund,USD
5955671b-a6f9-4eea-b4bb-aeb036ec2783,2024-02-12 10:33:22,bb643cc6-f4f8-4a8d-9c20-51530923c78e,"Martinez, Thomas and Jackson",739.47,purchase,USD
d8ffe2d3-0d4d-480a-b4d4-b59495e80aba,2024-08-22 18:36:51,9b9870b1-9966-4e39-b6cb-f490495165a9,"Campbell, Steele and Rollins",854.64,purchase,USD
8f8fae66-c1a1-4e19-8848-1164b2dd5476,2024-03-24 17:40:39,d601f29b-cfd4-490c-b93c-394b4f339afb,Bush-Terrell,882.59,purchase,USD
4c1e356e-1c68-4933-8c7c-ca4412d1b350,2024-07-24 06:01:55,ba90c0a8-6cb4-43a2-be72-737c8bb3528c,"Ellison, Green and Bailey",866.15,refund,USD
c6290314-cf08-4a63-a473-08c954f87a92,2024-09-05 00:56:16,3cba61a2-cc8f-49b3-8e3c-dda23928d5ef,"Martin, Wilson and Lopez",100.6,refund,USD
280e0819-98e7-4087-8ff2-302a39052e54,2024-02-23 15:36:38,c9e4d089-3a06-426f-95e1-e85c6e77e167,Wilson-Reyes,274.7,purchase,USD
5bc806b3-ecef-4746-b9b5-7e75bc15cbdf,2024-09-15 12:38:16,98abe401-cdfa-4ec9-bebc-08bc4d4a8c68,"Ross, Johnson and Pearson",859.73,refund,USD
5d82fa59-9188-490b-836c-cb095c6810c2,2024-05-22 16:46:40,b4708114-29f7-417c-b0a1-be9daae99f9c,Sanders LLC,359.5,refund,USD
9efeda05-a789-4912-8075-0026564b5eb7,2024-03-09 03:13:51,2dcc6944-ff1b-4c80-97f7-bd9835bcb95b,Crosby-Erickson,689.87,purchase,USD
aeb3a250-2741-4508-a180-f477a809f8bd,2024-02-01 17:17:20,5b87dcd3-d60b-4fd2-ad25-66475d951d50,Wong-Armstrong,45.03,purchase,USD
9b376da6-4fe5-4b38-9f8d-20378282e045,2024-04-30 00:23:08,c1bec6b8-e6e7-4eb2-8c1d-05c1189a6b6c,Stewart-Tate,584.09,purchase,USD
d02a0d25-4730-41d7-93b4-4be9c0f4ee6d,2024-02-04 00:34:14,e1c19444-7f7d-47c1-9744-9305d16010ce,Pierce LLC,327.83,purchase,USD
1cd30c13-1f6c-4416-9f25-a8e9720ffc14,2024-01-30 11:50:20,92c2ddd5-ab1c-4def-a0c2-5639f30e9599,Buck and Sons,435.62,refund,USD
ff6e9327-6c06-4d5e-8d50-923fcdf29b58,2024-06-07 23:20:04,b030ffa4-29cf-4cca-95aa-690a85a7ca49,Matthews-Fleming,616.87,purchase,USD
0b8736b5-e295-417d-89da-b56216906f7b,2024-11-28 00:35:44,d2068833-f6ca-4e15-b04f-9dbf35aac325,"Hicks, Owens and Brock",89.16,refund,USD
25d27e0b-adf8-4ec7-af6a-f72f3bbf2706,2024-06-06 22:39:33,d0c67d6a-d55f-4c25-9528-69fc4cba5880,"Lee, Hampton and Bass",649.18,refund,USD
ddfbe7d8-89b4-4878-8c01-c3a34d1eec93,2024-09-17 02:11:47,58823ea3-55c4-46dc-8a5a-7936614687fc,"Macias, Villanueva and Mclean",769.84,purchase,USD
5e7444e2-a828-4e42-bcc1-b58e04ebfc87,2024-10-12 06:00:45,5679c43b-9b93-43f9-a5e3-13e995a1824e,Hernandez Ltd,315.45,purchase,USD
f3c4340a-8536-4ff5-8c99-da5a5dd572dd,2023-12-27 00:47:12,f9719892-03d0-44e7-88be-cb3622e3d988,Boyer-Cox,809.4,purchase,USD
1d32d65f-54ee-4416-8a54-c1c5cc3213c2,2024-04-10 03:21:55,97ca2cfd-e8de-411f-ae5e-d478f7fbc6b0,Fletcher-Oneill,894.6,purchase,USD
74c576c8-043c-4f07-95f6-5ff30bcf4be7,2024-09-03 23:01:07,e271fee7-b6ce-4606-a29d-115d2d4c55d7,Rivera LLC,950.85,refund,USD
bc6c97b7-7c6b-4b8e-82e7-e7dc697c0560,2024-06-27 09:01:47,da097c98-3e03-4bc7-9684-0c7aaf040f5b,"Huff, Wells and Salinas",701.46,refund,USD
4ca1194e-a80c-417e-a041-0d0db3c04f1d,2024-08-31 13:26:45,5859c5e2-f1a0-491f-8e6b-44a88b4ada3c,Jones-Brown,404.76,purchase,USD
fcefc19f-db19-4bc0-a886-d053f1b622ed,2024-09-16 01:11:56,1032d372-a752-43e2-aa73-5a0bab3af094,Hunter Ltd,248.84,purchase,USD
5507fed7-220f-467a-8d17-960deee50b8e,2024-08-06 18:36:12,677d0e47-171b-41c1-8713-f1c830587c23,Shelton Ltd,962.48,purchase,USD
99bad689-e69f-4410-9cc2-b850445f9226,2024-09-04 16:09:25,e9be1a3f-56ea-4f40-a536-7b0b7de80d01,"Cowan, Drake and Jacobs",219.03,refund,USD
f81d628f-a717-44cc-873f-1c1c456b78d2,2024-08-30 13:17:38,85242d46-70a9-4296-84ad-78d0d85b46aa,Powell Group,960.75,purchase,USD
2f86e925-eb0a-470e-a9ff-ad151d47fd7f,2024-01-11 05:30:32,f01a91d3-44c9-4d43-9e7c-51dede0f9599,Campos Inc,882.15,refund,USD
cb611caf-f816-47a2-8d09-96a9d5ca40be,2024-01-26 13:13:23,8f7cb319-89c5-4a79-9af9-308d0d7aa798,Massey-Gibson,840.88,refund,USD
61bf77a8-d5a6-4fb4-9040-3fdad503342b,2024-06-01 14:15:19,bb8e9a17-b88b-4a09-aa2e-2b304f75a84c,Clark and Sons,456.28,purchase,USD
c543b70d-a28b-4aa8-858b-47d93769d68e,2024-01-10 04:22:13,16700b9d-99f4-41d3-9aac-35c4eb16765d,Rangel-Kennedy,541.38,refund,USD
b8f2ac73-f0bd-43d7-8975-a2999a9ee025,2024-01-13 17:44:40,bcfcdc20-aecb-4314-9cc6-d0e2918b6792,Moore LLC,896.11,purchase,USD
93645d69-4f72-4d9c-a0df-3c01156ac910,2023-12-12 13:30:30,a0ccdfe5-aee3-438f-87b1-6f0abb87a8db,Fitzgerald Inc,553.19,refund,USD
a3fc1cb9-4e02-4e50-b1b1-a1a9e3afa645,2024-03-22 20:34:40,ea43ce7c-7625-4001-ba50-68b3cc56e7d2,Cox Inc,429.89,refund,USD
2f316b77-0237-4c36-b722-55850ea32735,2024-01-19 00:34:47,136c65bd-c3ec-4d33-8c2f-1d6a34a6cb7b,Shepherd-Castillo,400.54,purchase,USD
0d072c9c-45d8-4222-b39c-895f737a43ea,2024-05-07 16:43:26,f91d560e-23ee-4d97-bcea-0f5a4ef79dd5,"Castillo, Pham and Aguirre",810.67,refund,USD
91e9b331-e7f2-43c0-b983-292f7c7b2ccf,2024-10-13 00:59:51,593e87ce-a246-4b7f-a269-18470cd16f4c,Mitchell-Guerra,660.43,refund,USD
f0cb0675-2179-4997-8454-d6a39a7013fc,2024-10-15 21:52:12,6cada9e4-37e6-4d2e-b4d2-fd62e40ad863,"Hansen, Rice and Flores",487.09,refund,USD
fa48493d-7a85-4390-aced-f5f82e335dce,2024-04-17 02:08:40,4c42f6e2-e664-49cb-9cb6-49a6145fef94,Dudley and Sons,63.81,purchase,USD
ef884b3f-08eb-495a-b17b-2ea8606b23d0,2024-10-21 16:32:57,437b9930-4ddc-4080-bc69-21f97884f258,Hernandez PLC,626.46,purchase,USD
035b1549-a558-40c0-b6ba-3357db00948b,2024-07-27 04:09:03,702a659f-b781-40c4-8a0a-390b1de0debe,Carlson Inc,905.27,purchase,USD
0e36a135-3213-40a0-98ba-d1a620660785,2023-12-29 23:39:04,f1e1d311-1fae-4851-84d9-855ee60a1c7c,Ewing-Walker,555.99,purchase,USD
9b842e9d-ef32-4786-aedf-fbf0781cd49d,2023-12-19 06:20:33,70015123-311a-4ee7-93ac-dfd1a32896ef,Barrera-Estes,494.87,purchase,USD
dfb2f6d3-cac6-43d8-b05e-129756074f85,2024-01-20 17:15:35,a0d2bbd4-a6d9-4fb8-92a4-65b192725699,Potts-Gomez,565.78,refund,USD
74c5db23-cd83-4a55-9e41-fd98af7c726d,2024-05-12 07:26:55,c88a3b89-247a-4de7-9334-f4ed0525bf23,Bowers Inc,585.53,purchase,USD
97369a09-91fb-4ae9-b5ef-4691af9e1fe8,2024-04-04 10:41:55,608434a3-8040-4d0a-aaa9-7bad443b1cf7,Foley-Garcia,522.17,refund,USD
c0893436-e40a-41fc-8cfd-e66926b6afb4,2024-06-25 05:43:25,5e3757e3-ee55-47b2-b55d-3d55c357d3a1,"King, Roberts and Norris",421.23,purchase,USD
bd52586c-7b83-432a-9141-2326325d8c81,2024-10-15 00:43:10,50278a14-113c-4719-bf80-779fbf62aa1e,"Griffin, Evans and Bray",770.03,refund,USD
6e40e472-6397-4b2d-add2-8587836112c3,2024-03-09 12:43:14,539d18a4-6b55-41c0-9cef-3a6310c881de,Wilcox Inc,681.91,refund,USD
f749a1a2-f984-495c-8544-e4359bf98991,2024-07-31 16:46:05,3520da16-1cde-49bc-9def-f12ad5f7bf0a,Alvarado-Maxwell,766.52,purchase,USD
57579927-d870-4ba1-a6b1-c16a2301b8f7,2023-12-08 14:09:24,587e136f-51ea-4080-8217-d22ee6102f2e,Brady and Sons,374.8,purchase,USD
e40ab956-294f-408a-97c8-9af97271bea0,2024-07-23 20:07:51,b1ff0611-0125-417d-8c8c-065e332e9cea,White-Stewart,547.03,refund,USD
1d38ace5-7aa8-48fc-950d-a791e2dd1031,2024-01-09 13:36:54,d02a9a81-e070-42a2-84e6-799ec3cbfd0f,Burns and Sons,912.21,purchase,USD
957a5e33-ef09-46ce-a0cd-2e1bf81512e7,2024-05-21 16:02:26,5895b866-ea69-40f5-80e0-24f43a01c9f5,Jones-Vasquez,481.05,purchase,USD
faa49b48-24d8-4c88-b5c0-7d608d8e75ee,2024-03-18 22:03:23,db8bbea8-5367-4e31-8516-7c12c6ece060,"Berry, Morton and Rivera",780.35,refund,USD
be41e0c5-ff1f-4222-bcb2-c72a526b5f4a,2024-07-01 20:00:31,dd1e7607-6db8-4952-9daa-de7090718e0e,"Ellis, Reynolds and Ramos",137.31,purchase,USD
c8700cc5-ca30-4aea-8a31-a14669751d1a,2024-11-24 05:53:50,2a3fbe80-0ef6-4cc9-a472-02ca0bef8a93,"Callahan, Washington and Crawford",673.27,refund,USD
